"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"36";"37";"38";"39";"40";"41";"42";"43";"44";"45";"46";"47";"48";"49";"50";"51";"52";"53";"54";"55";"56";"57";"58";"59";"60";"61";"62";"63";"64";"65"
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
0,2843;0,2843;0,2843;0,2843;0,2932;0,3081;0,3178;0,3252;0,3299;0,3349;0,3387;0,3389;0,3434;0,3468;0,3569;0,3647;0,3703;0,3824;0,3959;0,4036;0,4074;0,4215;0,4365;0,4474;0,4622;0,4783;0,49;0,5021;0,5167;0,5146;0,5249;0,5314;0,5301;0,5344;0,5324;0,5347;0,5385;0,5433;0,5438;0,5463;0,5486;0,5511;0;0;0;0
0,174399881733745;0,174399881733745;0,174399881733745;0,174399881733745;0,184899881733745;0,200199881733745;0,211299881733745;0,218099881733745;0,224399881733745;0,227399881733745;0,227599881733745;0,222899889328833;0,223999736288506;0,223799607175598;0,230099564163655;0,23339954100605;0,239299507997752;0,24609949785852;0,252799641543702;0,260199579995974;0,265499370464921;0,277899382881481;0,293299423893384;0,305099026971118;0,315899160315269;0,332299048416073;0,339998749166863;0,349398871487996;0,366899095314868;0,370998993028423;0,380599400346276;0,39089945090565;0,393599593969506;0,400398944812803;0,401298681388676;0,389398105278159;0,373197947122462;0,352197853996652;0,345997221572284;0,333596641952516;0,320996573357864;0,308596025995256;0;0;0;0
0,114499763467489;0,114499763467489;0,114499763467489;0,114499763467489;0,121599763467489;0,134599763467489;0,146299645233196;0,15419964528913;0,16019964509466;0,16419964515439;0,166199526962446;0,161999667978908;0,161999341041932;0,163099083354711;0,16879898287093;0,170898929119525;0,175098852105121;0,180798828439983;0,185299283030005;0,192499160183449;0,197598740745142;0,209898765951762;0,223998847848768;0,234598054128037;0,242098320689537;0,256297906414391;0,264997342022803;0,275097601773346;0,291898061394386;0,300497734531016;0,310198320887227;0,32069846239273;0,326998782027167;0,337797450101908;0,341397010733678;0,329295911796085;0,314495438139381;0,295395278695034;0,290194080708774;0,279092746560538;0,267892619698535;0,256791483894197;0;0;0;0
0,0838996452012342;0,0838996452012342;0,0838996452012342;0,0838996452012342;0,0894996452012341;0,0997996452012342;0,108899408700648;0,115799408756515;0,121099408562276;0,124799408621935;0,126699172163648;0,12519933597001;0,125698945688957;0,126498428636086;0,132598256219475;0,136098317333;0,139498032278747;0,143497991662578;0,148198745349249;0,154398530502679;0,157897901045653;0,168298149022043;0,181798079729256;0,191496497665122;0,19809685131807;0,210696003234937;0,220295309688092;0,229695767550519;0,245196639755687;0,254995972303602;0,265096641670116;0,275996924750169;0,284397482973988;0,296095515612654;0,299994900541994;0,290493219733925;0,27799235900539;0,261092059892819;0,257590215164838;0,248488045349572;0,239287743782581;0,230085948292357;0;0;0;0
0,0625995269349788;0,0625995269349788;0,0625995269349788;0,0625995269349788;0,0657995269349788;0,0739995269349789;0,0813991721680994;0,0870991722239007;0,0916991720298915;0,0957991720894794;0,0967986990682302;0,096898893346178;0,097898418530869;0,0988976430289554;0,103897384248088;0,108697552643679;0,111097212425373;0,115396987513116;0,119698028392369;0,126997690836132;0,13079685157048;0,141197326432989;0,154696735670621;0,164294552035917;0,168594752285345;0,178793719389073;0,187492964626996;0,194593933383892;0,208894959446962;0,219693958538536;0,232094722491453;0,243095057630881;0,252495940166049;0,264393229547776;0,269992526739361;0,261290128652739;0,250488823468116;0,235488519025824;0,233185987115298;0,225482941193066;0,217782472491197;0,210079986986909;0;0;0;0
0,0455994086687236;0,0455994086687236;0,0455994086687236;0,0455994086687236;0,0478994086687236;0,0536994086687236;0,059298935635551;0,0644989356912861;0,0689989354975071;0,0728988172807808;0,0747982260032125;0,0759984506614461;0,0776977596067431;0,0788967264571542;0,0836960763825932;0,0883963290428149;0,091295900616175;0,0940954811765782;0,0986967736060755;0,106196221460159;0,11049517230215;0,120095681273684;0,132394815529635;0,141391827995212;0,14549181362091;0,154490674340222;0,162789994286621;0,171491252593002;0,185492503646549;0,19599131523726;0,208191723545535;0,220291982389405;0,230693423227451;0,242289800615683;0,248188833859288;0,240985841042126;0,230983691383975;0,217283368666356;0,215779947180161;0,209175822198155;0,202575092662234;0,195871612721793;0;0;0;0
0,034199053851979;0,034199053851979;0,034199053851979;0,034199053851979;0,0343992904024683;0,0382992904024683;0,0432986991030025;0,0478985808954125;0,0526985806732978;0,0564981076539511;0,0589973981346347;0,0602975652700706;0,0619967053041313;0,0638952861676203;0,0693946231178699;0,0742946466699032;0,078194096927199;0,0811936401808305;0,0849951602625453;0,0923943323448686;0,0973932831405618;0,106493419208748;0,11749231933292;0,126088325779014;0,130287405630932;0,13838629719892;0,146186085816145;0,15538744314813;0,16848914316381;0,179788042717923;0,190887645110635;0,202187808906061;0,212390012943706;0,225085140594272;0,231083646318653;0,225880157497881;0,217576734656305;0,205676286974358;0,205371732732886;0,200166285433451;0,195165077000519;0,190060257911326;0;0;0;0
0,0293986990532344;0,0293986990532344;0,0293986990532344;0,0293986990532344;0,0291991721362129;0,0327991721362131;0,0374983443207793;0,0409982260965391;0,0450982258746884;0,0481973980565216;0,0501964520123922;0,0508966799006951;0,0530955192495726;0,0551937149207902;0,0608928792735389;0,0659926583307834;0,0694919653296905;0,0716914644385991;0,0748933677242636;0,0816922332646485;0,0862911840341976;0,0947911571321119;0,105389439063471;0,114184045278341;0,118282157994247;0,126880778108798;0,135081083084918;0,143582787174491;0,156684877927468;0,167783511505636;0,178182127183947;0,189081988065885;0,200085141217522;0,212778722130667;0,21947705208212;0,214772878608991;0,208167724961112;0,197267273960694;0,197861464700731;0,193754330838918;0,189752689323401;0,185646348216348;0;0;0;0
0,0255983442544898;0,0255983442544898;0,0255983442544898;0,0255983442544898;0,0256990538699577;0,0289990538699577;0,0328978712541025;0,0363977530128323;0,0404976345563534;0,0432964519421628;0,044895269350039;0,0457956838609518;0,0477942014160601;0,0496920127234788;0,0547909900872127;0,0599905170734406;0,0631895057476201;0,064988953951308;0,0682912166462801;0,0749899242639277;0,0793888750677592;0,0877886894252798;0,0987861748293604;0,107078986540521;0,110975231096219;0,118673355894477;0,126174204196144;0,133876438067281;0,146578673979378;0,157077469891882;0,167575169729552;0,178474300149064;0,189478645616487;0,201270545184471;0,208368523355789;0,204463106910995;0,199156092304199;0,189655578593797;0,190848056025054;0,187738749607987;0,184636743494575;0,181528464210397;0;0;0;0
0,0217979894557453;0,0217979894557453;0,0217979894557453;0,0217979894557453;0,0219986990711918;0,0252988173486339;0,0290971616515211;0,0325970434311961;0,0365968066927076;0,0392953875384577;0,0407938501700573;0,041594577127166;0,0431927517820151;0,0445900486208517;0,0492886649452048;0,0543880699095665;0,0577865542981156;0,0597857740343333;0,0630885278007923;0,0696863558664991;0,0734855165609085;0,0814851934836125;0,0916819505415147;0,0995729549117566;0,103567674428972;0,111264982166924;0,118066543631063;0,125669383628633;0,138171694620036;0,148269917857271;0,158766772940102;0,169765074573356;0,180470850902085;0,192260873615233;0,199358675884644;0,195551739792204;0,191042406876787;0,182741844462348;0,183932352108664;0,181520347655073;0,178917898322264;0,176307315650057;0;0;0;0
0,01909751639524;0,01909751639524;0,01909751639524;0,01909751639524;0,0186982260076689;0,0220982260114513;0,0256962155254244;0,029395979034794;0,0331956240316944;0,0362940865969572;0,0375923127274982;0,038693249057963;0,0399911703737242;0,0410879536155322;0,0452861944583165;0,0497854697947956;0,0527832749082743;0,0546822593360302;0,0580854804196371;0,0641823676122101;0,0677815283556292;0,0750810805771195;0,0848773421952237;0,0924665341585887;0,096659488076834;0,104855847176855;0,112057945039884;0,119561200387226;0,132163551928071;0,142161107133921;0,152156936584925;0,162354421302752;0,173261919440428;0,185249531495467;0,192646894110879;0,189338179070545;0,185325984254417;0,177625320690571;0,179213386662786;0,177298050361016;0,175194967881637;0,173181483349809;0;0;0;0
0,0176970433302349;0,0176970433302349;0,0176970433302349;0,0176970433302349;0,016997752942646;0,0200975164219038;0,0234951511226801;0,0271949146383919;0,0307943231010284;0,0338926673988053;0,035190657002181;0,0359918103452793;0,0370893253862603;0,0381855967103785;0,041983433330657;0,0463822578987344;0,0490796675594249;0,051178075215063;0,0541817160500502;0,0594775397798327;0,0629767005243576;0,0699761451203841;0,0791719657902618;0,0866593351231548;0,0917498323379367;0,0993451896617401;0,106247626742334;0,113751183007448;0,125553599761853;0,135051037757403;0,145445301005553;0,156041900887791;0,167351282926946;0,179635991192805;0,186732650512114;0,183321926104916;0,180006140314153;0,173205363295511;0,174690434760333;0,172971051769944;0,171267161346547;0,169550115511711;0;0;0;0
