20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
6,6853E-05;6,6853E-05;6,6853E-05;6,6853E-05;6,6853E-05;6,6853E-05;6,6853E-05;7,05545E-05;7,7452E-05;8,62946E-05;9,62776E-05;0,000106855;0,000118013;0,000129749;0,000142078;0,000154975;0,000168453;0,000168499;0,000197177;0,000212404;0,000228217;0,000244617;0,000262;0,000279165;0,000297307;0,000316024;0,000335339;0,000353172;0,000373682;0,000396757;0,000418403;0,000440619;0,000463424;0,000484827;0,000510785;0,000535328;0,000560455;0,00058618;0,00061248;0,000639359;0,000666824;0,000694859;0,000723503;0,000723503;0,000723503;0,000723503
0,000140578;0,00013378;0,000127985;0,000123446;0,000120262;0,000117673;0,000115832;0,000121957;0,000141479;0,000161783;0,000182994;0,000204824;0,000227898;0,000251945;0,000278812;0,000307303;0,000338442;0,00034101;0,000402096;0,000433882;0,000465794;0,000497002;0,000530998;0,000560764;0,000595458;0,000631015;0,000663275;0,000681643;0,000731025;0,000747539;0,000772669;0,000796927;0,000819668;0,000836984;0,000867803;0,000895008;0,000923563;0,000955165;0,000992621;0,001039971;0,001092792;0,001142094;0,00119418;0,00119418;0,00119418;0,00119418
0,000204025;0,000191251;0,000180543;0,000172271;0,000166127;0,000160833;0,000156973;0,000164042;0,000200052;0,000234838;0,000269637;0,000305229;0,000342166;0,000380756;0,000424892;0,000472737;0,00052543;0,000532359;0,000632373;0,000684724;0,000737226;0,000787731;0,000844981;0,000887932;0,000942826;0,000998282;0,001044625;0,001052665;0,001165632;0,001150695;0,001175717;0,001197993;0,001218059;0,001228271;0,00126333;0,00128998;0,001320632;0,001357103;0,001407786;0,001483367;0,001573231;0,001658702;0,001748886;0,001748886;0,001748886;0,001748886
0,000235982;0,00022169;0,000210653;0,000201251;0,000193321;0,000186321;0,000181029;0,000186494;0,000239722;0,000289699;0,000338601;0,000388867;0,000440807;0,000494691;0,000556814;0,000624615;0,00069934;0,000712468;0,000852012;0,000926103;0,001001236;0,001074755;0,001161226;0,001218024;0,001295207;0,001370864;0,001434002;0,00142232;0,001635726;0,001564747;0,001590092;0,001610828;0,001629345;0,001633013;0,001673787;0,001699647;0,001731295;0,001775016;0,001843639;0,001954599;0,002092651;0,002227117;0,002371711;0,002371711;0,002371711;0,002371711
0,000238181;0,000226502;0,000217989;0,000209502;0,000201533;0,000193925;0,000188171;0,000188551;0,000258033;0,000323137;0,000386286;0,000452697;0,000521277;0,000591333;0,000672017;0,000759479;0,000856092;0,000878136;0,001055769;0,0011527;0,001251735;0,001351266;0,0014724;0,001543883;0,001645494;0,001743896;0,00182762;0,001790316;0,002136109;0,001992315;0,00202036;0,002042471;0,002062176;0,00206169;0,002111521;0,002136261;0,002170151;0,002224094;0,002317031;0,002472189;0,00267126;0,002861367;0,003070496;0,003070496;0,003070496;0,003070496
0,000221246;0,000213067;0,000207041;0,000200566;0,000193912;0,000186643;0,000181152;0,000172596;0,000256719;0,000336962;0,000415197;0,000500151;0,00058761;0,000675757;0,00077735;0,000885894;0,001005946;0,001041263;0,001256771;0,001378087;0,001503663;0,001631829;0,001792611;0,001881855;0,002013839;0,002139326;0,002245705;0,002181576;0,002683678;0,002458296;0,002494081;0,002520375;0,002543571;0,002542129;0,002601956;0,002626673;0,002664631;0,002734032;0,002858331;0,003068008;0,003344015;0,003603065;0,003881937;0,003881937;0,003881937;0,003881937
0,000193073;0,000187223;0,000183271;0,000178582;0,00017318;0,000166933;0,000162209;0,000140981;0,000237392;0,000333203;0,000427634;0,000534337;0,000644579;0,00075402;0,000880416;0,001013625;0,001161004;0,001217085;0,0014712;0,001619334;0,001777353;0,001939828;0,002146281;0,002258463;0,002427134;0,002584656;0,002718755;0,002631266;0,003299839;0,002993596;0,003042185;0,003073305;0,003101998;0,003102622;0,003171003;0,003197099;0,003243137;0,003332929;0,003496639;0,003775837;0,004147767;0,004489278;0,004849689;0,004849689;0,004849689;0,004849689
0,000158229;0,00015384;0,000151138;0,000147678;0,000143193;0,00013802;0,00013425;9,72182E-05;0,000202776;0,000314867;0,000427475;0,000559428;0,000696938;0,00083181;0,000988897;0,001152979;0,001332862;0,001418394;0,001712472;0,001895828;0,002093998;0,002298783;0,002554212;0,002697706;0,002909769;0,003103212;0,003273596;0,003171949;0,004001301;0,003622537;0,00368628;0,003723422;0,003759063;0,003764544;0,003841152;0,003869333;0,003927849;0,004041734;0,004252861;0,004618165;0,005111777;0,005556878;0,00601461;0,00601461;0,00601461;0,00601461
0,000122011;0,000118376;0,000116107;0,000113462;0,000109745;0,000105655;0,000102677;4,83549E-05;0,000159684;0,000289337;0,000422644;0,000584124;0,000753725;0,000918584;0,001114559;0,001318333;0,00153897;0,001663607;0,001998517;0,002226224;0,002473881;0,002726872;0,003037913;0,003221905;0,003487647;0,003724769;0,003935822;0,003833644;0,00480086;0,004364328;0,004447366;0,004490895;0,004534609;0,004550106;0,004635656;0,004663667;0,004733162;0,004876321;0,005147247;0,005622243;0,006270417;0,006842854;0,007406486;0,007406486;0,007406486;0,007406486
