20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65
0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0002;0,0002;0,0002;0,0002;0,0002;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0001;0,0003;0,0005;0,0006;0,0006;0,0006;0,0004;0,0004;0,0004;0,0008;0,0008;0,0011;0,001;0,0011;0,0012;0,0014;0,0014;0,0015;0,0015;0,0015;0,0015;0,0015
0;0;0;0;0;0;0;0;0;0;0;0;0,00029129;0,000288517;0,000280348;0,000274348;0,000270197;0,000261643;0,000252653;0,000247831;0,000491039;0,000474608;0,000458295;0,000894254;0,00064921;0,00041841;0,00061287;0,000398804;0,000193761;0,000389105;0,000190658;0,000188324;0,000188786;0,000749625;0,00131678;0,00149925;0,001488372;0,001659904;0,002027276;0,002018719;0,002192982;0,002365357;0,002365357;0,002365357;0,002365357;0,002365357
0;0;0;0;0;0;0,000473485;0,000458716;0,000445831;0,000439947;0,000879121;0,000448833;0,000446828;0,000447427;0,000435161;0,000429;0,00041841;0,000406835;0;0;0;0;0;0;0;0,000301386;0,000294811;0,000286862;0,000273075;0,000540249;0,001052355;0,00102459;0,001271941;0,001252505;0,0010005;0,000774194;0,001077006;0,001142204;0,000872854;0,001208094;0,001256281;0,001308044;0,001308044;0,001308044;0,001308044;0,001308044
0;0;0;0;0;0;0;0;0;0;0;0,000618047;0;0,000614628;0,000593824;0;0,00057241;0,000554324;0,000540249;0,000520021;0,000506842;0;0,000447027;0,001281504;0,001241208;0,001564333;0,001514578;0,001458789;0,001030574;0,001335559;0,001616554;0,001563477;0,001840491;0,001487652;0,001472754;0,001528585;0,001601025;0,002047782;0,002086231;0,002172339;0,002642507;0,002760252;0,002760252;0,002760252;0,002760252;0,002760252
0;0;0;0;0;0;0;0;0;0;0,000791139;0,000800641;0,000797448;0,000793651;0,000757002;0,00073692;0;0,000699301;0,000676133;0,000648929;0,000634921;0,000595238;0,001653804;0,001048768;0,001519757;0,000953743;0,000913242;0;0,000819336;0,000788644;0,000758438;0,001092498;0,00106082;0,001361007;0,001008065;0,001389854;0,00145296;0,00116234;0,001179245;0,00122449;0,001273345;0,00132626;0,00132626;0,00132626;0,00132626;0,00132626
0;0;0;0;0;0;0;0;0;0,001046025;0;0;0,001025641;0,001017294;0,002904163;0,002772643;0,002712477;0,00261324;0,002514669;0,002369668;0,002302379;0,002840909;0,001948052;0,002449479;0,002386635;0,002252252;0,002150538;0,003103983;0,002890173;0,002292526;0,003904555;0,004556752;0,004788508;0,004965623;0,005611672;0,00464756;0,005658852;0,006459948;0,006530257;0,0067659;0,00748363;0,008256435;0,008256435;0,008256435;0,008256435;0,008256435
0,004395604;0,004395604;0,004395604;0,004395604;0;0;0;0,00155521;0,001453488;0,004132231;0,004032258;0,005291005;0,00388601;0,00511509;0,001207729;0,003424658;0,003314917;0,002145923;0,002040816;0,001895735;0,000911577;0,002514669;0,002283105;0,002857143;0,004857738;0,004578156;0,003729024;0,004716981;0,003812636;0,002578649;0,004375304;0,004597701;0,00483304;0,005872483;0,006967213;0,00591466;0,007064018;0,008470588;0,008538899;0,008827857;0,010152284;0,011052632;0,011052632;0,011052632;0,011052632;0,011052632
0;0;0;0;0;0;0,002320186;0;0;0;0,001715266;0;0,001633987;0,001592357;0,002923977;0,00273224;0,002594034;0,002496879;0,001189061;0,001092896;0,001036269;0;0,00172117;0,003218021;0,003120125;0,004408523;0,00487126;0,003929273;0,004219409;0,005643341;0,0064;0,007560484;0,008645533;0,009099181;0,007104796;0,007266122;0,008510638;0,009040683;0,008559919;0,009321595;0,009594883;0,009884679;0,009884679;0,009884679;0,009884679;0,009884679
0;0;0;0;0;0;0,002688172;0,002457002;0,004464286;0,004201681;0,004048583;0,001996008;0,001915709;0,001851852;0,001675042;0,001545595;0,002932551;0,002840909;0,00270636;0,001239157;0,001172333;0,001067236;0,001924928;0,003571429;0,006908463;0,008064516;0,009097801;0,0085531;0,009778357;0,007308161;0,006912442;0,009249184;0,010303967;0,00973236;0,010377358;0,012048193;0,011482776;0,013234516;0,013727561;0,014602488;0,014966741;0,015918135;0,015918135;0,015918135;0,015918135;0,015918135
