98;98;98;98;91;113;129;159;189;208;214;223;222;223;247;275;287;298;319;364;384;433;499;558;581;642;690;741;813;881;945;995;1063;1121;1145;1111;1112;1070;1071;1058;1044;1031;1017;1004;990;977
94;94;94;94;88;110;124;151;180;199;202;212;211;212;233;261;273;279;299;343;362;407;476;532;555;614;658;705;779;837;898;943;1009;1058;1090;1062;1071;1032;1041;1034;1027;1020;1013;1004;990;977
91;91;91;91;87;106;119;144;172;190;193;204;202;202;220;246;255;263;282;329;349;393;457;513;531;588;632;675;744;798;847;883;950;994;1023;1001;1013;979;990;986;982;978;974;970;966;962
87;87;87;87;84;102;114;140;167;184;185;194;192;191;207;234;246;252;270;314;332;372;432;488;503;559;602;636;697;749;794;827;895;932;956;939;957;930;942;942;941;941;941;940;940;940
84;84;84;84;82;97;107;134;160;175;177;186;183;181;197;220;230;235;252;294;313;352;411;464;479;536;573;601;655;699;739;776;843;879;903;885;902;882;892;892;893;893;894;894;895;895
80;80;80;80;79;92;102;128;153;168;171;179;176;172;186;207;217;222;242;279;295;330;381;432;453;509;547;574;623;667;697;732;796;829;840;830;852;839;848;851;854;857;860;864;867;870
76;76;76;76;74;87;95;118;143;159;161;172;170;162;175;199;208;212;235;268;281;314;364;409;431;488;520;543;588;629;649;685;741;771;779;776;798;795;804;811;817;824;831;837;844;851
76;76;76;76;72;83;91;111;132;147;149;159;159;154;167;191;199;204;229;260;272;304;353;396;417;466;492;509;549;586;609;646;705;735;739;737;762;762;770;778;785;793;801;809;816;824
74;74;74;74;68;78;89;108;128;143;143;154;153;146;158;179;186;191;217;248;263;295;340;378;396;442;463;483;520;557;567;607;652;672;677;685;711;722;734;747;760;774;787;801;814;824
72;72;72;72;67;76;87;104;120;133;134;141;137;134;146;166;174;181;203;234;246;276;322;362;379;421;441;462;494;525;538;572;615;632;638;637;670;682;691;705;718;731;744;757;771;784
68;68;68;68;62;73;82;97;112;125;125;131;127;122;134;153;160;167;188;215;228;260;300;337;353;393;412;435;470;497;505;536;572;582;591;589;622;642;650;666;681;696;711;726;741;756
68;68;68;68;62;73;81;93;105;118;117;121;118;117;126;146;153;161;180;207;214;244;280;311;323;363;380;404;438;470;483;514;543;556;565;564;600;624;633;650;667;684;701;719;736;753
65;65;65;65;58;70;78;90;103;113;111;114;110;105;117;135;142;149;167;189;195;224;257;290;302;344;360;387;414;448;455;482;512;521;532;535;569;595;606;624;643;661;680;698;717;735
63;63;63;63;57;67;76;88;99;109;108;111;106;100;110;126;132;135;154;177;184;213;247;278;287;328;343;369;389;419;427;451;480;490;504;506;540;571;582;601;621;641;661;681;700;720
62;62;62;62;55;66;73;85;96;106;105;108;102;98;106;121;128;130;148;170;178;205;236;263;273;310;320;347;359;384;391;414;432;443;463;470;508;547;562;587;613;638;661;681;700;720
58;58;58;58;52;63;69;81;90;98;97;101;96;94;101;115;120;123;141;162;171;194;223;244;254;286;297;321;338;358;367;389;404;412;433;439;475;520;533;559;585;611;636;662;688;714
55;55;55;55;46;58;63;74;82;91;89;93;89;88;96;109;114;114;131;148;156;182;213;231;241;264;273;292;311;334;345;366;383;387;409;414;450;496;509;535;561;587;612;638;664;690
15;15;15;15;14;16;23;28;33;35;34;30;25;18;21;24;23;19;21;24;21;19;26;35;26;33;45;46;45;51;51;42;49;48;44;59;107;174;181;212;244;275;307;338;370;401
